siteid,amount,st
275,1,стенка вавилон 58
275,1,шкаф для одежды 2-дверный дуэт
275,1,молульные кухни
275,1,11265
275,1,lдиана
275,1,соло 3
275,1,декоративная панель
275,1,комод лайк
275,1,каминное
275,1,лего - 7
275,1,шкаф метровый
275,1,мебель фабрики пономар
275,1,щкаф пенал
275,1,emi 60 w вытяжка кухонная
275,1,напольный светильник
275,1,сж-4.01
275,1,н68. стол с ящиком без столешницы
275,1,кресло выкидное виктория
275,1,диван континент
275,1,с-1
275,1,софаушеткасофа
275,1,складной матрас classic verso
275,1,"угловой диван \"виктория 2-1\" comfort лонг (дельфин)"
275,1,диван кровать элегия
275,1,диван-книжка клайд с баром (флок)
275,1,шк-36 шкаф книжный открытый с 2-мя ящиками
275,1,стенку с компьютерным столиком
275,1,нижний пенал
275,1,корвет люкс пенал
275,1,мебель модульная
275,1,пв -2
275,1,горка диско
275,1,vfrfh
275,1,"8,25"
275,1,12111
275,1,диван кровать монако 6
275,1,риччи
275,1,двух местный диван
275,1,фьюжн стенка
275,1,кухня по элементам (раскомплектовка)
275,1,диван кровать для детей
275,1,производитель мебельный двор
275,1,"\"фортуна\""
275,1,"кровать 2-х ярусная \"мийа\""
275,1,модена\
275,1,тумба для обуви лофт-3 стл.130.03м (венге / дуб кремона)
275,1,стул на колеси
275,1,дзержинск мебель
275,1,полка книжная бонус
275,1,гостиная гамма-1б 058
275,1,травеата
275,1,капри диван кресла
275,1,диван виктория 9800
275,1,мелисса дрим 1400
275,1,белый дым
275,1,стол-книжка м03
275,1,leset 217
275,1,кухня катя 2.0 м (дисави)
275,1,"стеллаж \"челси\""
275,1,диван гардон
275,1,спальня фортурна
275,1,трех створчатый с двумя ящиками шкаф
275,1,кордон леопард
275,1,журнальный столик статус 3
275,1,кресло премьер
275,1,кухня “жасмин” 2.0м
275,1,диван-еврокнижка амстердам
275,1,02234675
275,1,комод цвета вишня
275,1,шкаф настенный дуэт
275,1,кухня классика 1600
275,1,маленький стол книжка
275,1,игровые столы
275,1,ljvbyj
275,1,в424 r
275,1,закрытая обувница
275,1,стол компьютерный галерея1200
275,1,"гостиная \"корсика\""
275,1,кронштейн крепления подматрасника кроватки
275,1,comfort x
275,1,h-78
275,1,надстройка алиса
275,1,"кровать с мягкой спинкой «адель», эко кожа"
275,1,цвет дуб сонома
275,1,кроватмашина
275,1,тва-15
275,1,"0см-223.07.003. шкаф для одежды с 2-мя глухими дверями \"прованс\""
275,1,стендовая панельмойка
275,1,табурет злегия
275,1,тумбыпосмотреть
275,1,кордон серый
275,1,чтул
275,1,9519
275,1,журнальный № 11
275,1,стенку стиль2
275,1,угловой буфет констация
275,1,5500
275,1,кухни массив люкс бирюза
275,1,"шкаф-купе \"лео\" (принт: манхеттен)"
275,1,набор вега 39
275,1,прихожая вешалка с тумбой малая
275,1,карлос
275,1,анна 10
275,1,"шкаф-пенал 06.110-02 \"алабама\""
275,1,патриция
275,1,штреллах
275,1,hubert
275,1,стол 10.05
275,1,камилла 160
275,1,комод лофт 420
275,1,половики
275,1,еоиоды размнр
275,1,оттаманка
275,1,fynhtcjkm
275,1,промышленная 13
275,1,без каркасные
275,1,вешалка антре
275,1,иван
275,1,стол мики
275,1,кухня    3.20 м
275,1,стеллаж коммеб
275,1,06.259
275,1,гостиная флора-2гостиная флора-2
275,1,соло №9
275,1,7.43 тумба-tv
275,1,линдберг
275,1,кухня /сакура
275,1,мийа-3 пенал п-307
275,1,детская-чердак адель-2
275,1,тумба тв 17.16 модерн
275,1,кресло вега-34
275,1,диван аманада
275,1,ясень шимо кухня
275,1,ванге цаво
275,1,диван вега-18 ткани элегии: ottawa cream (кожзам)
275,1,угловой диван еврокнижка с независимыми пружинами
275,1,диван выкатной элегия
275,1,стенка монтана мини
275,1,кровать двухярусеая
275,1,шкаф оксфорд
275,1,стол для уличной торговли
275,1,ограничитель для кроватями
275,1,стеллаж с 5
275,1,кресло анна1 астра14
275,1,полотно зеркала
275,1,тахта недорого
